	Iozone: Performance Test of File I/O
	        Version $Revision: 3.420 $
		Compiled for 64 bit mode.
		Build: linux-AMD64 

	Contributors:William Norcott, Don Capps, Isom Crawford, Kirby Collins
	             Al Slater, Scott Rhine, Mike Wisner, Ken Goss
	             Steve Landherr, Brad Smith, Mark Kelly, Dr. Alain CYR,
	             Randy Dunlap, Mark Montague, Dan Million, Gavin Brebner,
	             Jean-Marc Zucconi, Jeff Blomberg, Benny Halevy, Dave Boone,
	             Erik Habbinga, Kris Strecker, Walter Wong, Joshua Root,
	             Fabrice Bacchella, Zhenghua Xue, Qin Li, Darren Sawyer,
	             Vangel Bojaxhi, Ben England, Vikentsi Lapa.

	Run began: Sun Oct  6 15:03:51 2013

	Auto Mode
	Command line used: iozone -a
	Output is in Kbytes/sec
	Time Resolution = 0.000001 seconds.
	Processor cache size set to 1024 Kbytes.
	Processor cache line size set to 32 bytes.
	File stride size set to 17 * record size.
                                                            random  random    bkwd   record   stride                                   
              KB  reclen   write rewrite    read    reread    read   write    read  rewrite     read   fwrite frewrite   fread  freread
           65536    2048 1055822 2363853  3645363  5001617 5003073 3035319 3489148  3657148  3917492  1810935  1677447 3440928  4546682
           65536    4096  974019 1810041  3785581  3939387 4231116 2598266 3140643  2284826  3361483  1774690  1645396 3425278  3948952
           65536    8192  988016 1804610  3140356  4318394 4357483 2739088 3143228  2569317  3461249  1948095  1681490 3197823  4217483
           65536   16384  878724 1917987  3145027  4161298 4187862 2633338 3332103  2734428  3624406  2092732  1680061 3222642  3236339
          131072      64 1073779 2252213  4039328  5751257 5983358 2799851 4623339  8042679  5819504  2760222  2282330 4751570  6028235
          131072     128 1110535 2608137  4967666  5545425 5796861 2939025 5271727  7949984  5351421  2672157  2212859 5135226  5377962
          131072     256 1284527 2301448  3770569  5245621 5537494 2937642 4431091  7442629  5643046  2707759  2132011 3925851  5459787
          131072     512 1045513 2539114  2962288  4021863 5858762 3142093 4591943  7169031  5890337  2792512  2040131 3395570  5862948
          131072    1024 1124240 2262632  5580155  5832964 5694366 2974035 4719225  6506077  5902289  2438408  2097753 4927151  5919639
          131072    2048 1046608 2086298  4078645  5067770 5017494 2428295 3988801  3828361  4985416  1849573  1572416 4060720  5032329
          131072    4096 1173503 2125483  3637254  3568920 4370953 2328755 3075078  2764998  3546427  1723767  1610218 3598707  3585610
          131072    8192  949961 2118406  3760716  4342572 4252679 2319323 3911995  2871360  3617176  1898519  1687901 3849862  4299979
          131072   16384 1045773 1868666  3835332  4335551 4234141 2386074 3309074  2566867  3511833  2060169  1853445 3516056  4339967
          262144      64  154985  150846  5483142  6326929 5995685  115445 4603687  8382736  6075025   157859   153268 5520445  5907611
          262144     128  150501  135229  5172132  5593577 5171208  135692 4563466  8555857  4576211   159777   157618 5186062  4918177
          262144     256  151734  156102  4514209  5671421 5497755  133930 4573089  7084582  5603155   158868   151115 4969638  5859942
          262144     512  153723  149555  4832767  5793007 5768752  140279 4967954  7080567  5867416   159265   148976 5014812  5251905
          262144    1024  153996  148004  4943029  6020735 5946462  158320 4923903  7028381  5792457   155727   157933 5074525  4566100
          262144    2048  154327  144300  4437562  5051235 4907508  163742 3502021  2772191  4401923   161494   150802 4225935  5004290
          262144    4096  152389  151934  3696858  4104986 4171820  160398 3558061  2279074  3128324   166733   163334 3480262  4267150
          262144    8192  152226  131417  3861135  4118841 3938702  171619 3811610  2889529  3884941   163829   162819 3715346  3986918
          262144   16384  154836  135799  4007582  4077145 4252692  167042 3833016  3065791  3938095   188752   182168 3761575  4141617
          524288      64   63691   84234  5392699  5547894 5880955   28882 5111359  8448884  5972818    90687    87446 4982687  6260977
          524288     128   89326   79796  4853393  5925628 5736440   48188 4170750  8102493  6019447    84382    88823 6019875  6188699
          524288     256   88379   85743  5291573  5875031 5717558   56125 3108604  7526911  5771611    86854    85168 5153113  5679826
          524288     512   89107   83474  5031067  5830079 5692839   67201 4878741  6833237  5665398    89567    84151 5300488  5288417
          524288    1024   89081   84561  4568043  5764893 5720428   62527 5036148  6894250  5722408    90089    88044 5342520  5988514
          524288    2048   88057   85452  4654009  4238763 2964722   85494 4545466  3763087  4802180    86415    88879 4434848  4859550
          524288    4096   88038   84675  3954446  4019257 4173069   89434 3909181  2798217  3993571    87678    82891 3655973  4161909
          524288    8192   88233   83726  3815888  4080162 4006077   88959 3926428  2775802  3904905    90198    87828 3748986  3960029
          524288   16384   85115   79152  3936747  3944862 3983190   84871 3877843  2908526  3947000    92910    93973 3884741  4013256

iozone test complete.
