	Iozone: Performance Test of File I/O
	        Version $Revision: 3.420 $
		Compiled for 64 bit mode.
		Build: linux-AMD64 

	Contributors:William Norcott, Don Capps, Isom Crawford, Kirby Collins
	             Al Slater, Scott Rhine, Mike Wisner, Ken Goss
	             Steve Landherr, Brad Smith, Mark Kelly, Dr. Alain CYR,
	             Randy Dunlap, Mark Montague, Dan Million, Gavin Brebner,
	             Jean-Marc Zucconi, Jeff Blomberg, Benny Halevy, Dave Boone,
	             Erik Habbinga, Kris Strecker, Walter Wong, Joshua Root,
	             Fabrice Bacchella, Zhenghua Xue, Qin Li, Darren Sawyer,
	             Vangel Bojaxhi, Ben England, Vikentsi Lapa.

	Run began: Mon Oct 28 15:33:53 2013

	Auto Mode
	Command line used: iozone -a
	Output is in Kbytes/sec
	Time Resolution = 0.000001 seconds.
	Processor cache size set to 1024 Kbytes.
	Processor cache line size set to 32 bytes.
	File stride size set to 17 * record size.
                                                            random  random    bkwd   record   stride                                   
              KB  reclen   write rewrite    read    reread    read   write    read  rewrite     read   fwrite frewrite   fread  freread
           16384     512  902460 2062483  4100989  3371112 4702688 2143678 3068682  3991186  4375140  1075206  1812996 3956488  5572991
           16384    1024  796038 2274891  4886612  3624864 3257803 1878207 3738857  4370132  9514235  1300008  1280412 3871562  4123876
           16384    2048  852093 1609928  2265516  2774100 2287613 1649301 2315751  2004371  5287006  1296207  1380413 3369129  2850389
           16384    4096  783433  931653  2816509  2435927 2986530 1385087 2680605  1943984  2402627  1706476  1299295 2542077  2245602
           16384    8192  834604 1724635  2089766  3017743 2150992 1394277 2660575  1352032  2923137  1511287  1931146 3062937  2313802
           16384   16384  694944 1227641  2635777  2574842 2793042 1590698 2728825  1438072  2859284  1458956  1840923 3092573  1476035
           32768      64  757065 2365240  3378887  3885660 3802243 2203648 5871500  4755869  4339473  2045685  2179881 4517183  3168781
           32768     128  963113 2225018  3762481  3743216 4314408 1841831 3680171  5988415  3590565  1931602  2347465 4122368  5165168
           32768     256  993028 2299317  5001998  3453951 2852152 2016984 2051088  4045915  3113084  1837989  1166419 3984453  3289287
           32768     512  808727 2014028  2941204  3381630 2935675 1434557 3249162  4984402  3103033  1840277  1623138 3667307  3254317
           32768    1024  701416 1753700  3625228  2750384 2485252 1543775 2794735  3447453  4348122   821208  1318791 2432297  3808881
           32768    2048  673905 1367159  2077723  1712916 2133886 1193338 1766549  1390480  2328100  1054215  1160127 1926728  1339602
           32768    4096  736539 1621778  2383990  2086207 2210027 1216286 2095271  1744175  2152366  1042437  1164334 2705661  2387137
           32768    8192  679426 1460767  2747800  2103899 2652196 1348196 2132231  1544417  2684836  1638815  1431226 2539578  2322003
           32768   16384  808208 1422398  2286997  2533305 2609098 1555340 3176104  1574260  2383328  1638561  2075088 2654757  2820197
           65536      64  354910 2489119  3988315  3975739 3714977 1917880 3836568  5527205  3616538  1784506  1903233 4006627  4007795
           65536     128  884213 2236656  3804496  4503551 4058927 2542416 3486315  5006627  3973613  2034146  2080110 3086511  3685095
           65536     256  898452 2021595  3925492  3571057 3743818 2160840 3374109  3893520  3860058  1865579  2124269 3716434  2983788
           65536     512  896133 2128331  3628760  3766647 3173347 1930650 4575593  3709913  3290461  1973849  1859484 4072820  4214832
           65536    1024  898417 2011108  3818448  4098568 4172921 2635484 4793422  5342019  4330708  2257597  2442907 4187351  4529077
           65536    2048 1034749 1953911  2477832  2553018 2459409 1715737 2609415  1915528  3337889  1330195  1378865 2456003  2188399
           65536    4096  775921 1317015  1901087  2133883 2016996 1320095 2342999  1511540  2117412  1018606  1099855 2089264  2140080
           65536    8192  655123 1646628  2153105  2297487 2481680 1515206 2000482  1752301  2077799  1336299  1325563 2376483  2255819
           65536   16384  791412 1356572  2273506  2503583 2612962 1564626 2988134  1943083  2294994  1550417  1473348 2121875  2242312
          131072      64  832008 1538967  3588957  3506010 3476720 1827628 3940257  5540787  4023453  1641170  1731259 3872588  3340339
          131072     128  830316 1909001  2965372  3531051 3571911 2034770 3728932  4243193  3304976  1623864  1824626 3072981  3484300
