	Iozone: Performance Test of File I/O
	        Version $Revision: 3.420 $
		Compiled for 64 bit mode.
		Build: linux-AMD64 

	Contributors:William Norcott, Don Capps, Isom Crawford, Kirby Collins
	             Al Slater, Scott Rhine, Mike Wisner, Ken Goss
	             Steve Landherr, Brad Smith, Mark Kelly, Dr. Alain CYR,
	             Randy Dunlap, Mark Montague, Dan Million, Gavin Brebner,
	             Jean-Marc Zucconi, Jeff Blomberg, Benny Halevy, Dave Boone,
	             Erik Habbinga, Kris Strecker, Walter Wong, Joshua Root,
	             Fabrice Bacchella, Zhenghua Xue, Qin Li, Darren Sawyer,
	             Vangel Bojaxhi, Ben England, Vikentsi Lapa.

	Run began: Mon Oct  7 22:55:51 2013

	Auto Mode
	Command line used: iozone -a
	Output is in Kbytes/sec
	Time Resolution = 0.000001 seconds.
	Processor cache size set to 1024 Kbytes.
	Processor cache line size set to 32 bytes.
	File stride size set to 17 * record size.
                                                            random  random    bkwd   record   stride                                   
              KB  reclen   write rewrite    read    reread    read   write    read  rewrite     read   fwrite frewrite   fread  freread
           16384       8 1274333 2923635  1036949  5147215 4686652 2315049 4427001  7086815  4675810  2543300  1475908 3722049  3568025
           16384      16  579721 1673888  2653281  2701788 3442720 1997786 3687496  3907445  4867574  2745286  1701869 3992346  3793553
           16384      32  707705  821828  3322701  3726894 3018406 2362159 3574149  4038567  3672716  1786275  2355035 6161631  6090637
           16384      64 1398903 3107677  5086636  5755011 3119669 3664490 5557667  4335666  3987249  2426123  3030653 5878581  5962227
           16384     128 1099673 2999566  4135291  4071588 4001878 2348275 5457909  7642455  5651363  3035740  3087293 5477486  5525936
           16384     256 1394871 3380232  5064519  5005495 5004402 3251483 5578420  6889995  5507336  3253947  1069167 2357782  4527330
           16384     512  691073 1986869  3679993  3612098 3449979 2485800 3452059  3280822  4818765  2376536  2782074 4417325  3538628
           16384    1024  555166 1662508  3766316  4884875 4670725 2480148 3642348  2594871  7154697  2200938  1646338 3738044  3716212
           16384    2048  542967 1715978  3347139  3404852 3339494 2069938 3421976  2881947  5815894  2105904  1093357 3378737  3447210
           16384    4096  541440 1472334  2923635  3034534 3278631 2201855 3034534  1804427  3044887  1609287  1627312 3030653  3086046
           16384    8192  673820 1470476  2968084  3886231 3324791 1970461 3028382  2186860  3041383  1452879  2106421 3004024  3437554
           16384   16384  755650 1663514  3084937  4150026 4113508 2495640 3024517  2004137  3019998  2051339  1630711 3038022  3085491
           32768      64  826805 1927755  3715188  3647743 4451636 2899323 3560889  4141498  4980068  2576522  1637253 3810254  5012031
           32768     128  998751 2216728  4806094  4843014 4762131 3511039 4703945  7807343  5696761  3089015  2936992 3606014  3614740
           32768     256  728015 2303363  1335567  1243703 5342039 3685500 3536698  4164715  5308202  2619341  1632605 3625515  3609993
           32768     512 1088308 1898280  4791183  4863923 5477007 3397765 4030018  4000574  5170219  2855351  1613080 3931454  4973040
           32768    1024  954889 1727253  3781737  4929695 5019536 2884476 3706371  4083177  5453103  2568865  1617217 3832888  4783679
           32768    2048  694119 1866038  3796991  4050923 4352253 2616399 3709672  2370217  6091664  2056982  1624520 3466408  3724854
           32768    4096  735912 1767321  3550586  3718605 3949303 2618044 3153223  2410118  3177279  1708636  1531851 1040590  2723353
           32768    8192  736208 2491289  3022642  2890360 3384461 2072741 2718666  2302398  3790812  2283957  1516688 3017333  2532325
           32768   16384  706998 1527493  3031776  3765573 3922814 2653732 2988400  2209885  3053330  1889408  1972549 3041101  3030172
           65536      64  890313 2020525  3798345  5019610 4803642 3392515 3607425  4533484  6063687  3299902  1810589 3659583  4297733
           65536     128 1015321 2003121  3632404  5226928 5284304 3267967 3612973  5742797  5407277  3238437  1810935 4374890  4888995
