	Iozone: Performance Test of File I/O
	        Version $Revision: 3.420 $
		Compiled for 64 bit mode.
		Build: linux-AMD64 

	Contributors:William Norcott, Don Capps, Isom Crawford, Kirby Collins
	             Al Slater, Scott Rhine, Mike Wisner, Ken Goss
	             Steve Landherr, Brad Smith, Mark Kelly, Dr. Alain CYR,
	             Randy Dunlap, Mark Montague, Dan Million, Gavin Brebner,
	             Jean-Marc Zucconi, Jeff Blomberg, Benny Halevy, Dave Boone,
	             Erik Habbinga, Kris Strecker, Walter Wong, Joshua Root,
	             Fabrice Bacchella, Zhenghua Xue, Qin Li, Darren Sawyer,
	             Vangel Bojaxhi, Ben England, Vikentsi Lapa.

	Run began: Fri Oct  4 07:06:24 2013

	Auto Mode
	Command line used: iozone -a
	Output is in Kbytes/sec
	Time Resolution = 0.000001 seconds.
	Processor cache size set to 1024 Kbytes.
	Processor cache line size set to 32 bytes.
	File stride size set to 17 * record size.
                                                            random  random    bkwd   record   stride                                   
              KB  reclen   write rewrite    read    reread    read   write    read  rewrite     read   fwrite frewrite   fread  freread
           32768    2048  709586 1889174  3456557  3892153 3855034 2061796 2642152  2910127  4512882  1902353  1649614 3444515  3480806
           32768    4096  765464 1418947  2899567  3537517 3775089 2101872 3063538  1708806  3389302  1440859  1820436 3429731  3423750
           32768    8192  566187 1471732  2724973  2592219 2986517 2161064 3126682  2524696  2665777  1756727  1377146 2973208  3215111
           32768   16384  755022 1590529  3144422  3222347 2870319 1990288 2635565  1931738  3031576  1336216  1987381 3012901  3176398
           65536      64  731681 2146396  3518896  4132458 4340145 3127315 4478968  7131201  4940487  2866572  2084337 3707611  4131898
           65536     128  969136 2758134  4332415  3989009 5226133 3333437 3898379  6227297  5449946  3398261  2145911 4210184  5033121
           65536     256  762863 2534445  4074570  4516649 4936495 3494515 3970685  6491266  5386825  3274195  2036995 2984597  4941287
           65536     512 1325141 2269564  5638427  5224047 5079532 2802108 3315904  3833412  3414725  2340326  1959972 3698383  4495596
           65536    1024 1096796 3186000  3615777  3032941 4823366 3306570 4195084  4743788  3133732  1176548   840217 3364980  3016466
           65536    2048  969324 1845105  2712464  3013159 3987794 2675918 2629132  2656934  2969476  1775332  1626642 2931067  3796981
           65536    4096  931146 1741311  3145602  2898797 2962627 2269096 2741956  2892026  3059883  1903457  1484528 2620909  2747163
           65536    8192 1112308 1808088  2892148  2540841 3327384 2492527 2691640  2669707  2558817  1463051  1927131 3806919  3153035
           65536   16384 1122556 1546353  2883743  2531318 3300417 2560390 2221113  2700738  2651014  2292754  1842508 3089425  3732329
          131072      64 1241281 2005845  3964666  2574681 5157048 2065587 4422287  7909267  3058211  1912953  2198488 3573676  5247724
          131072     128 1098758 2404420  3679097  5771786 5541904 2142088 3963952  7108408  3934561  2500381  2070325 4791367  5162762
          131072     256 1176567 2380835  3734784  5085867 5381911 2721754 3372573  5994384  3773260  2799366  1493800 4541154  3328045
          131072     512 1055686 1017331  3622467  5631658 5560513 2588001 3864829  5258013  5640441  2759710  1095993 3774582  3934336
          131072    1024 1015402 2311065  3682424  5891915 5775849 2978434 3682843  4517050  3673836  2582130  1837543 3206436  4993612
          131072    2048  992781 1727538  4248144  2930486 3220996 2312212 2011636  3116603  2078002  1280948  1664258 3759636  3425743
          131072    4096  861579 1519271  3167602  4132296 3937745 2296200 3664188  2709280  3483550  1511369  1633068 3308477  3393453
          131072    8192 1041914 1902184  3245890  3720780 3777175 2298744 3083979  2775061  2969858  1216909  1738744 3289807  3480572
          131072   16384 1097030 2208716  3621489  3536571 3942716 2247003 3330161  2876393  3690607  2052753  1727288 3604724  4232380
          262144      64  107912  109687  4895316  4907596 5520445   90019 5044052  7055034  5313118   132780    87948 4332746  4675215
          262144     128  122854  108038  4366142  4612687 5573728   82153 4296816  7642460  4539294   111486    99870 3857383  4198134
          262144     256  118493  110553  3881896  4505275 5357204   98067 3984621  6601976  4610985   107155    97705 3844717  4313843
          262144     512  119355  111645  4370307  5605811 5604954   96678 4160737  6724397  4536466   110718   117136  930958  4366003
          262144    1024  114112   72353  4264916  5557192 5610732   86862 4337977  5168242  4857748   115293   117638 3925554  4410823
          262144    2048  114327   78375  3609609  2752916 4827081   79315 3155392  2536442  4099583    80687   112825 3746515  4566650
          262144    4096  125870  121526  3544070  3002031 3251446  121485 3384906  2677837  3601416   122797   100631 2989104  3252850
          262144    8192   82328   72946  3708042  3486187 3397541  127004 1650656  2777773  3446001   119489    92523 1023948  3237068
          262144   16384   78860   81454  2827447  2527805 2570238   75969 1074858  2048610  2606170    84225   100200 3714455  3826866
          524288      64   37416   71008  5170439  5481486 5636890   18407 5492000  8414324  5548020    81007    83564 5210575  6062110
          524288     128   85907   41545  4883822  4059966 5384328   25918 4456291  7848614  4931454    76374    84332 5008961  5749970
          524288     256   83082   79988  4843121  5244200 5131277   38181 4706150  6795082  4490388    72678    79234 4945417  5596279
          524288     512   81990   75783  4750404  5146143 5473600   62604 4966448  6419366  4436163    79872    72953 3788455  4419518
          524288    1024   41450   51636  3737573  3085950 4269344   48643 4432452  6903340  4999645    73316    81953 5110420  5051187
          524288    2048   80638   76525  3667864  3032952 3547590   39353 3986736  3422514  4389260    79985    78128 4183023  4369141
          524288    4096   71521   60054  3540046  3954111 3897997   48962 2914084  2123620  3755080    41931    43062 3749196  3765219
          524288    8192   83308   72864  3751403  3303037 3875000   39338 1218520  2537990  3127669    79947    80583 3345723  3425895
          524288   16384   41517   54497  3761683  3766548 4041187   54662 3052215  2725726  3689179    87659    85564 3735814  3984071

iozone test complete.
